,T1_Spelling,T1_ID,T1_Seed,T2_Spelling,T2_ID,T2_Seed
667,nc state,3301,3,uc irvine,3414,13
668,nc state,3301,3,chattanooga,3151,14
669,nc state,3301,3,jackson state,3238,14
670,nc state,3301,3,rice,3349,14
671,nc state,3301,3,eastern washington,3186,14
672,nc state,3301,3,maine,3263,15
673,nc state,3301,3,california baptist,3465,15
674,nc state,3301,3,kent state,3245,15
675,nc state,3301,3,norfolk state,3313,15
676,nc state,3301,3,sacred heart,3357,16
677,nc state,3301,3,holy cross,3221,16
678,nc state,3301,3,presbyterian,3342,16
679,nc state,3301,3,drexel,3180,16
680,nc state,3301,3,ut martin,3404,16
681,nc state,3301,3,a&m-corpus christi,3394,16
682,oregon state,3333,3,virginia tech,3439,4
683,oregon state,3333,3,kansas state,3243,4
684,oregon state,3333,3,indiana,3231,4
685,oregon state,3333,3,gonzaga,3211,4
686,oregon state,3333,3,baylor,3124,5
687,oregon state,3333,3,colorado,3160,5
688,oregon state,3333,3,utah,3428,5
689,oregon state,3333,3,oklahoma,3328,5
690,oregon state,3333,3,tennessee,3397,6
691,oregon state,3333,3,nebraska,3304,6
692,oregon state,3333,3,syracuse,3393,6
693,oregon state,3333,3,louisville,3257,6
694,oregon state,3333,3,duke,3181,7
695,oregon state,3333,3,ole miss,3279,7
696,oregon state,3333,3,creighton,3166,7
697,oregon state,3333,3,iowa state,3235,7
698,oregon state,3333,3,kansas,3242,8
699,oregon state,3333,3,alabama,3104,8
700,oregon state,3333,3,north carolina,3314,8
701,oregon state,3333,3,west virginia,3452,8
702,oregon state,3333,3,michigan,3276,9
703,oregon state,3333,3,florida state,3199,9
704,oregon state,3333,3,michigan state,3277,9
705,oregon state,3333,3,princeton,3343,9
706,oregon state,3333,3,richmond,3350,10
707,oregon state,3333,3,marquette,3266,10
708,oregon state,3333,3,unlv,3424,10
709,oregon state,3333,3,maryland,3268,10
710,oregon state,3333,3,middle tennessee,3292,11
711,oregon state,3333,3,texas a&m,3401,11
712,oregon state,3333,3,green bay,3453,11
713,oregon state,3333,3,auburn,3120,11
714,oregon state,3333,3,arizona,3112,11
715,oregon state,3333,3,florida gulf coast,3195,12
716,oregon state,3333,3,south dakota state,3355,12
717,oregon state,3333,3,columbia,3162,12
718,oregon state,3333,3,vanderbilt,3435,12
719,oregon state,3333,3,drake,3179,12
720,oregon state,3333,3,portland,3339,13
721,oregon state,3333,3,fairfield,3193,13
722,oregon state,3333,3,marshall,3267,13
723,oregon state,3333,3,uc irvine,3414,13
724,oregon state,3333,3,chattanooga,3151,14
725,oregon state,3333,3,jackson state,3238,14
726,oregon state,3333,3,rice,3349,14
727,oregon state,3333,3,eastern washington,3186,14
728,oregon state,3333,3,maine,3263,15
729,oregon state,3333,3,california baptist,3465,15
730,oregon state,3333,3,kent state,3245,15
731,oregon state,3333,3,norfolk state,3313,15
732,oregon state,3333,3,sacred heart,3357,16
733,oregon state,3333,3,holy cross,3221,16
734,oregon state,3333,3,presbyterian,3342,16
735,oregon state,3333,3,drexel,3180,16
736,oregon state,3333,3,ut martin,3404,16
737,oregon state,3333,3,a&m-corpus christi,3394,16
738,virginia tech,3439,4,kansas state,3243,4
739,virginia tech,3439,4,indiana,3231,4
740,virginia tech,3439,4,gonzaga,3211,4
741,virginia tech,3439,4,baylor,3124,5
742,virginia tech,3439,4,colorado,3160,5
743,virginia tech,3439,4,utah,3428,5
744,virginia tech,3439,4,oklahoma,3328,5
745,virginia tech,3439,4,tennessee,3397,6
746,virginia tech,3439,4,nebraska,3304,6
747,virginia tech,3439,4,syracuse,3393,6
748,virginia tech,3439,4,louisville,3257,6
749,virginia tech,3439,4,duke,3181,7
750,virginia tech,3439,4,ole miss,3279,7
751,virginia tech,3439,4,creighton,3166,7
752,virginia tech,3439,4,iowa state,3235,7
753,virginia tech,3439,4,kansas,3242,8
754,virginia tech,3439,4,alabama,3104,8
755,virginia tech,3439,4,north carolina,3314,8
756,virginia tech,3439,4,west virginia,3452,8
757,virginia tech,3439,4,michigan,3276,9
758,virginia tech,3439,4,florida state,3199,9
759,virginia tech,3439,4,michigan state,3277,9
760,virginia tech,3439,4,princeton,3343,9
761,virginia tech,3439,4,richmond,3350,10
762,virginia tech,3439,4,marquette,3266,10
763,virginia tech,3439,4,unlv,3424,10
764,virginia tech,3439,4,maryland,3268,10
765,virginia tech,3439,4,middle tennessee,3292,11
766,virginia tech,3439,4,texas a&m,3401,11
767,virginia tech,3439,4,green bay,3453,11
768,virginia tech,3439,4,auburn,3120,11
769,virginia tech,3439,4,arizona,3112,11
770,virginia tech,3439,4,florida gulf coast,3195,12
771,virginia tech,3439,4,south dakota state,3355,12
772,virginia tech,3439,4,columbia,3162,12
773,virginia tech,3439,4,vanderbilt,3435,12
774,virginia tech,3439,4,drake,3179,12
775,virginia tech,3439,4,portland,3339,13
776,virginia tech,3439,4,fairfield,3193,13
777,virginia tech,3439,4,marshall,3267,13
778,virginia tech,3439,4,uc irvine,3414,13
779,virginia tech,3439,4,chattanooga,3151,14
780,virginia tech,3439,4,jackson state,3238,14
781,virginia tech,3439,4,rice,3349,14
782,virginia tech,3439,4,eastern washington,3186,14
783,virginia tech,3439,4,maine,3263,15
784,virginia tech,3439,4,california baptist,3465,15
785,virginia tech,3439,4,kent state,3245,15
786,virginia tech,3439,4,norfolk state,3313,15
787,virginia tech,3439,4,sacred heart,3357,16
788,virginia tech,3439,4,holy cross,3221,16
789,virginia tech,3439,4,presbyterian,3342,16
790,virginia tech,3439,4,drexel,3180,16
791,virginia tech,3439,4,ut martin,3404,16
792,virginia tech,3439,4,a&m-corpus christi,3394,16
793,kansas state,3243,4,indiana,3231,4
794,kansas state,3243,4,gonzaga,3211,4
795,kansas state,3243,4,baylor,3124,5
796,kansas state,3243,4,colorado,3160,5
797,kansas state,3243,4,utah,3428,5
798,kansas state,3243,4,oklahoma,3328,5
799,kansas state,3243,4,tennessee,3397,6
800,kansas state,3243,4,nebraska,3304,6
801,kansas state,3243,4,syracuse,3393,6
802,kansas state,3243,4,louisville,3257,6
803,kansas state,3243,4,duke,3181,7
804,kansas state,3243,4,ole miss,3279,7
805,kansas state,3243,4,creighton,3166,7
806,kansas state,3243,4,iowa state,3235,7
807,kansas state,3243,4,kansas,3242,8
808,kansas state,3243,4,alabama,3104,8
809,kansas state,3243,4,north carolina,3314,8
810,kansas state,3243,4,west virginia,3452,8
811,kansas state,3243,4,michigan,3276,9
812,kansas state,3243,4,florida state,3199,9
813,kansas state,3243,4,michigan state,3277,9
814,kansas state,3243,4,princeton,3343,9
815,kansas state,3243,4,richmond,3350,10
816,kansas state,3243,4,marquette,3266,10
817,kansas state,3243,4,unlv,3424,10
818,kansas state,3243,4,maryland,3268,10
819,kansas state,3243,4,middle tennessee,3292,11
820,kansas state,3243,4,texas a&m,3401,11
821,kansas state,3243,4,green bay,3453,11
822,kansas state,3243,4,auburn,3120,11
823,kansas state,3243,4,arizona,3112,11
824,kansas state,3243,4,florida gulf coast,3195,12
825,kansas state,3243,4,south dakota state,3355,12
826,kansas state,3243,4,columbia,3162,12
827,kansas state,3243,4,vanderbilt,3435,12
828,kansas state,3243,4,drake,3179,12
829,kansas state,3243,4,portland,3339,13
830,kansas state,3243,4,fairfield,3193,13
831,kansas state,3243,4,marshall,3267,13
832,kansas state,3243,4,uc irvine,3414,13
833,kansas state,3243,4,chattanooga,3151,14
834,kansas state,3243,4,jackson state,3238,14
835,kansas state,3243,4,rice,3349,14
836,kansas state,3243,4,eastern washington,3186,14
837,kansas state,3243,4,maine,3263,15
838,kansas state,3243,4,california baptist,3465,15
839,kansas state,3243,4,kent state,3245,15
840,kansas state,3243,4,norfolk state,3313,15
841,kansas state,3243,4,sacred heart,3357,16
842,kansas state,3243,4,holy cross,3221,16
843,kansas state,3243,4,presbyterian,3342,16
844,kansas state,3243,4,drexel,3180,16
845,kansas state,3243,4,ut martin,3404,16
846,kansas state,3243,4,a&m-corpus christi,3394,16
847,indiana,3231,4,gonzaga,3211,4
848,indiana,3231,4,baylor,3124,5
849,indiana,3231,4,colorado,3160,5
850,indiana,3231,4,utah,3428,5
851,indiana,3231,4,oklahoma,3328,5
852,indiana,3231,4,tennessee,3397,6
853,indiana,3231,4,nebraska,3304,6
854,indiana,3231,4,syracuse,3393,6
855,indiana,3231,4,louisville,3257,6
856,indiana,3231,4,duke,3181,7
857,indiana,3231,4,ole miss,3279,7
858,indiana,3231,4,creighton,3166,7
859,indiana,3231,4,iowa state,3235,7
860,indiana,3231,4,kansas,3242,8
861,indiana,3231,4,alabama,3104,8
862,indiana,3231,4,north carolina,3314,8
863,indiana,3231,4,west virginia,3452,8
864,indiana,3231,4,michigan,3276,9
865,indiana,3231,4,florida state,3199,9
866,indiana,3231,4,michigan state,3277,9
867,indiana,3231,4,princeton,3343,9
868,indiana,3231,4,richmond,3350,10
869,indiana,3231,4,marquette,3266,10
870,indiana,3231,4,unlv,3424,10
871,indiana,3231,4,maryland,3268,10
872,indiana,3231,4,middle tennessee,3292,11
873,indiana,3231,4,texas a&m,3401,11
874,indiana,3231,4,green bay,3453,11
875,indiana,3231,4,auburn,3120,11
876,indiana,3231,4,arizona,3112,11
877,indiana,3231,4,florida gulf coast,3195,12
878,indiana,3231,4,south dakota state,3355,12
879,indiana,3231,4,columbia,3162,12
880,indiana,3231,4,vanderbilt,3435,12
881,indiana,3231,4,drake,3179,12
882,indiana,3231,4,portland,3339,13
883,indiana,3231,4,fairfield,3193,13
884,indiana,3231,4,marshall,3267,13
885,indiana,3231,4,uc irvine,3414,13
886,indiana,3231,4,chattanooga,3151,14
887,indiana,3231,4,jackson state,3238,14
888,indiana,3231,4,rice,3349,14
889,indiana,3231,4,eastern washington,3186,14
890,indiana,3231,4,maine,3263,15
891,indiana,3231,4,california baptist,3465,15
892,indiana,3231,4,kent state,3245,15
893,indiana,3231,4,norfolk state,3313,15
894,indiana,3231,4,sacred heart,3357,16
895,indiana,3231,4,holy cross,3221,16
896,indiana,3231,4,presbyterian,3342,16
897,indiana,3231,4,drexel,3180,16
898,indiana,3231,4,ut martin,3404,16
899,indiana,3231,4,a&m-corpus christi,3394,16
900,gonzaga,3211,4,baylor,3124,5
901,gonzaga,3211,4,colorado,3160,5
902,gonzaga,3211,4,utah,3428,5
903,gonzaga,3211,4,oklahoma,3328,5
904,gonzaga,3211,4,tennessee,3397,6
905,gonzaga,3211,4,nebraska,3304,6
906,gonzaga,3211,4,syracuse,3393,6
907,gonzaga,3211,4,louisville,3257,6
908,gonzaga,3211,4,duke,3181,7
909,gonzaga,3211,4,ole miss,3279,7
910,gonzaga,3211,4,creighton,3166,7
911,gonzaga,3211,4,iowa state,3235,7
912,gonzaga,3211,4,kansas,3242,8
913,gonzaga,3211,4,alabama,3104,8
914,gonzaga,3211,4,north carolina,3314,8
915,gonzaga,3211,4,west virginia,3452,8
916,gonzaga,3211,4,michigan,3276,9
917,gonzaga,3211,4,florida state,3199,9
918,gonzaga,3211,4,michigan state,3277,9
919,gonzaga,3211,4,princeton,3343,9
920,gonzaga,3211,4,richmond,3350,10
921,gonzaga,3211,4,marquette,3266,10
922,gonzaga,3211,4,unlv,3424,10
923,gonzaga,3211,4,maryland,3268,10
924,gonzaga,3211,4,middle tennessee,3292,11
925,gonzaga,3211,4,texas a&m,3401,11
926,gonzaga,3211,4,green bay,3453,11
927,gonzaga,3211,4,auburn,3120,11
928,gonzaga,3211,4,arizona,3112,11
929,gonzaga,3211,4,florida gulf coast,3195,12
930,gonzaga,3211,4,south dakota state,3355,12
931,gonzaga,3211,4,columbia,3162,12
932,gonzaga,3211,4,vanderbilt,3435,12
933,gonzaga,3211,4,drake,3179,12
934,gonzaga,3211,4,portland,3339,13
935,gonzaga,3211,4,fairfield,3193,13
936,gonzaga,3211,4,marshall,3267,13
937,gonzaga,3211,4,uc irvine,3414,13
938,gonzaga,3211,4,chattanooga,3151,14
939,gonzaga,3211,4,jackson state,3238,14
940,gonzaga,3211,4,rice,3349,14
941,gonzaga,3211,4,eastern washington,3186,14
942,gonzaga,3211,4,maine,3263,15
943,gonzaga,3211,4,california baptist,3465,15
944,gonzaga,3211,4,kent state,3245,15
945,gonzaga,3211,4,norfolk state,3313,15
946,gonzaga,3211,4,sacred heart,3357,16
947,gonzaga,3211,4,holy cross,3221,16
948,gonzaga,3211,4,presbyterian,3342,16
949,gonzaga,3211,4,drexel,3180,16
950,gonzaga,3211,4,ut martin,3404,16
951,gonzaga,3211,4,a&m-corpus christi,3394,16
952,baylor,3124,5,colorado,3160,5
953,baylor,3124,5,utah,3428,5
954,baylor,3124,5,oklahoma,3328,5
955,baylor,3124,5,tennessee,3397,6
956,baylor,3124,5,nebraska,3304,6
957,baylor,3124,5,syracuse,3393,6
958,baylor,3124,5,louisville,3257,6
959,baylor,3124,5,duke,3181,7
960,baylor,3124,5,ole miss,3279,7
961,baylor,3124,5,creighton,3166,7
962,baylor,3124,5,iowa state,3235,7
963,baylor,3124,5,kansas,3242,8
964,baylor,3124,5,alabama,3104,8
965,baylor,3124,5,north carolina,3314,8
966,baylor,3124,5,west virginia,3452,8
967,baylor,3124,5,michigan,3276,9
968,baylor,3124,5,florida state,3199,9
969,baylor,3124,5,michigan state,3277,9
970,baylor,3124,5,princeton,3343,9
971,baylor,3124,5,richmond,3350,10
972,baylor,3124,5,marquette,3266,10
973,baylor,3124,5,unlv,3424,10
974,baylor,3124,5,maryland,3268,10
975,baylor,3124,5,middle tennessee,3292,11
976,baylor,3124,5,texas a&m,3401,11
977,baylor,3124,5,green bay,3453,11
978,baylor,3124,5,auburn,3120,11
979,baylor,3124,5,arizona,3112,11
980,baylor,3124,5,florida gulf coast,3195,12
981,baylor,3124,5,south dakota state,3355,12
982,baylor,3124,5,columbia,3162,12
983,baylor,3124,5,vanderbilt,3435,12
984,baylor,3124,5,drake,3179,12
985,baylor,3124,5,portland,3339,13
986,baylor,3124,5,fairfield,3193,13
987,baylor,3124,5,marshall,3267,13
988,baylor,3124,5,uc irvine,3414,13
989,baylor,3124,5,chattanooga,3151,14
990,baylor,3124,5,jackson state,3238,14
991,baylor,3124,5,rice,3349,14
992,baylor,3124,5,eastern washington,3186,14
993,baylor,3124,5,maine,3263,15
994,baylor,3124,5,california baptist,3465,15
995,baylor,3124,5,kent state,3245,15
996,baylor,3124,5,norfolk state,3313,15
997,baylor,3124,5,sacred heart,3357,16
998,baylor,3124,5,holy cross,3221,16
999,baylor,3124,5,presbyterian,3342,16
1000,baylor,3124,5,drexel,3180,16
1001,baylor,3124,5,ut martin,3404,16
1002,baylor,3124,5,a&m-corpus christi,3394,16
1003,colorado,3160,5,utah,3428,5
1004,colorado,3160,5,oklahoma,3328,5
1005,colorado,3160,5,tennessee,3397,6
1006,colorado,3160,5,nebraska,3304,6
1007,colorado,3160,5,syracuse,3393,6
1008,colorado,3160,5,louisville,3257,6
1009,colorado,3160,5,duke,3181,7
1010,colorado,3160,5,ole miss,3279,7
1011,colorado,3160,5,creighton,3166,7
1012,colorado,3160,5,iowa state,3235,7
1013,colorado,3160,5,kansas,3242,8
1014,colorado,3160,5,alabama,3104,8
1015,colorado,3160,5,north carolina,3314,8
1016,colorado,3160,5,west virginia,3452,8
1017,colorado,3160,5,michigan,3276,9
1018,colorado,3160,5,florida state,3199,9
1019,colorado,3160,5,michigan state,3277,9
1020,colorado,3160,5,princeton,3343,9
1021,colorado,3160,5,richmond,3350,10
1022,colorado,3160,5,marquette,3266,10
1023,colorado,3160,5,unlv,3424,10
1024,colorado,3160,5,maryland,3268,10
1025,colorado,3160,5,middle tennessee,3292,11
1026,colorado,3160,5,texas a&m,3401,11
1027,colorado,3160,5,green bay,3453,11
1028,colorado,3160,5,auburn,3120,11
1029,colorado,3160,5,arizona,3112,11
1030,colorado,3160,5,florida gulf coast,3195,12
1031,colorado,3160,5,south dakota state,3355,12
1032,colorado,3160,5,columbia,3162,12
1033,colorado,3160,5,vanderbilt,3435,12
1034,colorado,3160,5,drake,3179,12
1035,colorado,3160,5,portland,3339,13
1036,colorado,3160,5,fairfield,3193,13
1037,colorado,3160,5,marshall,3267,13
1038,colorado,3160,5,uc irvine,3414,13
1039,colorado,3160,5,chattanooga,3151,14
1040,colorado,3160,5,jackson state,3238,14
1041,colorado,3160,5,rice,3349,14
1042,colorado,3160,5,eastern washington,3186,14
1043,colorado,3160,5,maine,3263,15
1044,colorado,3160,5,california baptist,3465,15
1045,colorado,3160,5,kent state,3245,15
1046,colorado,3160,5,norfolk state,3313,15
1047,colorado,3160,5,sacred heart,3357,16
1048,colorado,3160,5,holy cross,3221,16
1049,colorado,3160,5,presbyterian,3342,16
1050,colorado,3160,5,drexel,3180,16
1051,colorado,3160,5,ut martin,3404,16
1052,colorado,3160,5,a&m-corpus christi,3394,16
1053,utah,3428,5,oklahoma,3328,5
1054,utah,3428,5,tennessee,3397,6
1055,utah,3428,5,nebraska,3304,6
1056,utah,3428,5,syracuse,3393,6
1057,utah,3428,5,louisville,3257,6
1058,utah,3428,5,duke,3181,7
1059,utah,3428,5,ole miss,3279,7
1060,utah,3428,5,creighton,3166,7
1061,utah,3428,5,iowa state,3235,7
1062,utah,3428,5,kansas,3242,8
1063,utah,3428,5,alabama,3104,8
1064,utah,3428,5,north carolina,3314,8
1065,utah,3428,5,west virginia,3452,8
1066,utah,3428,5,michigan,3276,9
1067,utah,3428,5,florida state,3199,9
1068,utah,3428,5,michigan state,3277,9
1069,utah,3428,5,princeton,3343,9
1070,utah,3428,5,richmond,3350,10
1071,utah,3428,5,marquette,3266,10
1072,utah,3428,5,unlv,3424,10
1073,utah,3428,5,maryland,3268,10
1074,utah,3428,5,middle tennessee,3292,11
1075,utah,3428,5,texas a&m,3401,11
1076,utah,3428,5,green bay,3453,11
1077,utah,3428,5,auburn,3120,11
1078,utah,3428,5,arizona,3112,11
1079,utah,3428,5,florida gulf coast,3195,12
1080,utah,3428,5,south dakota state,3355,12
1081,utah,3428,5,columbia,3162,12
1082,utah,3428,5,vanderbilt,3435,12
1083,utah,3428,5,drake,3179,12
1084,utah,3428,5,portland,3339,13
1085,utah,3428,5,fairfield,3193,13
1086,utah,3428,5,marshall,3267,13
1087,utah,3428,5,uc irvine,3414,13
1088,utah,3428,5,chattanooga,3151,14
1089,utah,3428,5,jackson state,3238,14
1090,utah,3428,5,rice,3349,14
1091,utah,3428,5,eastern washington,3186,14
1092,utah,3428,5,maine,3263,15
1093,utah,3428,5,california baptist,3465,15
1094,utah,3428,5,kent state,3245,15
1095,utah,3428,5,norfolk state,3313,15
1096,utah,3428,5,sacred heart,3357,16
1097,utah,3428,5,holy cross,3221,16
1098,utah,3428,5,presbyterian,3342,16
1099,utah,3428,5,drexel,3180,16
1100,utah,3428,5,ut martin,3404,16
1101,utah,3428,5,a&m-corpus christi,3394,16
1102,oklahoma,3328,5,tennessee,3397,6
1103,oklahoma,3328,5,nebraska,3304,6
1104,oklahoma,3328,5,syracuse,3393,6
1105,oklahoma,3328,5,louisville,3257,6
1106,oklahoma,3328,5,duke,3181,7
1107,oklahoma,3328,5,ole miss,3279,7
1108,oklahoma,3328,5,creighton,3166,7
1109,oklahoma,3328,5,iowa state,3235,7
1110,oklahoma,3328,5,kansas,3242,8
1111,oklahoma,3328,5,alabama,3104,8
1112,oklahoma,3328,5,north carolina,3314,8
1113,oklahoma,3328,5,west virginia,3452,8
1114,oklahoma,3328,5,michigan,3276,9
1115,oklahoma,3328,5,florida state,3199,9
1116,oklahoma,3328,5,michigan state,3277,9
1117,oklahoma,3328,5,princeton,3343,9
1118,oklahoma,3328,5,richmond,3350,10
1119,oklahoma,3328,5,marquette,3266,10
1120,oklahoma,3328,5,unlv,3424,10
1121,oklahoma,3328,5,maryland,3268,10
1122,oklahoma,3328,5,middle tennessee,3292,11
1123,oklahoma,3328,5,texas a&m,3401,11
1124,oklahoma,3328,5,green bay,3453,11
1125,oklahoma,3328,5,auburn,3120,11
1126,oklahoma,3328,5,arizona,3112,11
1127,oklahoma,3328,5,florida gulf coast,3195,12
1128,oklahoma,3328,5,south dakota state,3355,12
1129,oklahoma,3328,5,columbia,3162,12
1130,oklahoma,3328,5,vanderbilt,3435,12
1131,oklahoma,3328,5,drake,3179,12
1132,oklahoma,3328,5,portland,3339,13
1133,oklahoma,3328,5,fairfield,3193,13
1134,oklahoma,3328,5,marshall,3267,13
1135,oklahoma,3328,5,uc irvine,3414,13
1136,oklahoma,3328,5,chattanooga,3151,14
1137,oklahoma,3328,5,jackson state,3238,14
1138,oklahoma,3328,5,rice,3349,14
1139,oklahoma,3328,5,eastern washington,3186,14
1140,oklahoma,3328,5,maine,3263,15
1141,oklahoma,3328,5,california baptist,3465,15
1142,oklahoma,3328,5,kent state,3245,15
1143,oklahoma,3328,5,norfolk state,3313,15
1144,oklahoma,3328,5,sacred heart,3357,16
1145,oklahoma,3328,5,holy cross,3221,16
1146,oklahoma,3328,5,presbyterian,3342,16
1147,oklahoma,3328,5,drexel,3180,16
1148,oklahoma,3328,5,ut martin,3404,16
1149,oklahoma,3328,5,a&m-corpus christi,3394,16
1150,tennessee,3397,6,nebraska,3304,6
1151,tennessee,3397,6,syracuse,3393,6
1152,tennessee,3397,6,louisville,3257,6
1153,tennessee,3397,6,duke,3181,7
1154,tennessee,3397,6,ole miss,3279,7
1155,tennessee,3397,6,creighton,3166,7
1156,tennessee,3397,6,iowa state,3235,7
1157,tennessee,3397,6,kansas,3242,8
1158,tennessee,3397,6,alabama,3104,8
1159,tennessee,3397,6,north carolina,3314,8
1160,tennessee,3397,6,west virginia,3452,8
1161,tennessee,3397,6,michigan,3276,9
1162,tennessee,3397,6,florida state,3199,9
1163,tennessee,3397,6,michigan state,3277,9
1164,tennessee,3397,6,princeton,3343,9
1165,tennessee,3397,6,richmond,3350,10
1166,tennessee,3397,6,marquette,3266,10
1167,tennessee,3397,6,unlv,3424,10
1168,tennessee,3397,6,maryland,3268,10
1169,tennessee,3397,6,middle tennessee,3292,11
1170,tennessee,3397,6,texas a&m,3401,11
1171,tennessee,3397,6,green bay,3453,11
1172,tennessee,3397,6,auburn,3120,11
1173,tennessee,3397,6,arizona,3112,11
1174,tennessee,3397,6,florida gulf coast,3195,12
1175,tennessee,3397,6,south dakota state,3355,12
1176,tennessee,3397,6,columbia,3162,12
1177,tennessee,3397,6,vanderbilt,3435,12
1178,tennessee,3397,6,drake,3179,12
1179,tennessee,3397,6,portland,3339,13
1180,tennessee,3397,6,fairfield,3193,13
1181,tennessee,3397,6,marshall,3267,13
1182,tennessee,3397,6,uc irvine,3414,13
1183,tennessee,3397,6,chattanooga,3151,14
1184,tennessee,3397,6,jackson state,3238,14
1185,tennessee,3397,6,rice,3349,14
1186,tennessee,3397,6,eastern washington,3186,14
1187,tennessee,3397,6,maine,3263,15
1188,tennessee,3397,6,california baptist,3465,15
1189,tennessee,3397,6,kent state,3245,15
